time_ms,batt_V,advCount,connEvents,rssi_mean,rssi_var
8801917,4.235,17828,12281,-69.5,5.74
8803103,4.236,17831,12282,-69.15,7.82
8803862,4.235,17832,12283,-69.15,7.82
8805003,4.233,17834,12285,-69.15,7.82
8806490,4.236,17837,12287,-69.15,7.82
8807457,4.233,17839,12288,-69.15,7.82
8808295,4.233,17840,12289,-69.15,7.82
8809389,4.236,17842,12290,-69.15,7.82
8811041,4.235,17845,12293,-69.15,7.82
8812345,4.235,17847,12295,-69.15,7.82
8813664,4.235,17849,12297,-69.15,7.82
8814521,4.233,17850,12298,-69.15,7.82
8816007,4.233,17853,12300,-68.8,9.64
8818493,4.233,17857,12304,-68.8,9.64
8819764,4.234,17859,12306,-68.8,9.64
8820542,4.235,17860,12307,-68.8,9.64
8821600,4.235,17862,12308,-68.8,9.64
8822905,4.236,17865,12310,-68.8,9.64
8823644,4.233,17866,12311,-68.8,9.64
8824554,4.233,17868,12312,-68.8,9.64
8827478,4.235,17874,12317,-69.15,7.82
8828140,4.235,17875,12318,-69.15,7.82
8829423,4.234,17878,12320,-69.15,7.82
8830144,4.235,17879,12321,-69.15,7.82
8831482,4.235,17882,12323,-69.15,7.82
8832213,4.235,17883,12324,-69.15,7.82
8833182,4.233,17886,12325,-69.15,7.82
8834235,4.234,17889,12326,-69.15,7.82
8835212,4.234,17891,12327,-69.15,7.82
8836169,4.233,17893,12328,-69.15,7.82
8837269,4.235,17895,12330,-69.15,7.82
8838507,4.233,17897,12332,-69.15,7.82
8839290,4.233,17898,12333,-69.15,7.82
8840594,4.235,17901,12335,-69.15,7.82
8841421,4.233,17902,12336,-69.15,7.82
8843196,4.233,17905,12339,-69.15,7.82
8843961,4.235,17906,12340,-69.15,7.82
8845038,4.233,17909,12341,-69.15,7.82
8847270,4.233,17914,12344,-69.15,7.82
8848281,4.232,17916,12345,-69.15,7.82
8849289,4.235,17918,12346,-69.15,7.82
8850094,4.233,17919,12347,-69.15,7.82
8851370,4.235,17921,12349,-68.95,6.58
8852206,4.234,17922,12350,-68.95,6.58
8853164,4.233,17924,12351,-69.3,4.64
8854386,4.233,17927,12352,-69.3,4.64
8856197,4.232,17930,12355,-69.3,4.64
8857012,4.235,17931,12356,-69.3,4.64
8857922,4.235,17933,12357,-69.3,4.64
8858950,4.231,17935,12358,-69.65,2.45
8860485,4.234,17938,12360,-69.65,2.45
8861291,4.234,17939,12361,-69.65,2.45
8862748,4.233,17943,12363,-70,0
8863523,4.232,17944,12364,-70,0
8864615,4.234,17947,12365,-70,0
8866186,4.235,17951,12367,-70,0
8866386,4.235,17951,12367,-70,0
8868604,4.233,17958,12370,-69.65,2.45
8869409,4.233,17959,12371,-69.65,2.45
8870435,4.234,17961,12372,-69.65,2.45
8871341,4.233,17963,12373,-69.65,2.45
8874319,4.233,17968,12378,-69.65,2.45
8875956,4.233,17971,12381,-69.65,2.45
8876741,4.233,17972,12382,-69.65,2.45
8877994,4.235,17975,12383,-69.65,2.45
8878719,4.234,17976,12384,-69.65,2.45
8879649,4.233,17978,12385,-69.3,4.64
8880921,4.234,17980,12387,-68.95,6.58
8881896,4.232,17982,12389,-68.95,6.58
8883152,4.234,17984,12391,-68.95,6.58
8883860,4.233,17985,12392,-68.95,6.58
8884985,4.235,17988,12393,-69.15,7.82
8885750,4.231,17990,12394,-69.15,7.82
8887289,4.233,17994,12396,-69.15,7.82
8888023,4.234,17995,12397,-69.15,7.82
8889025,4.233,17997,12399,-69.15,7.82
8889914,4.233,17999,12400,-69.35,8.98
8891120,4.233,18003,12401,-69.35,8.98
8892380,4.232,18005,12403,-69.35,8.98
8893077,4.233,18006,12404,-69.35,8.98
8896150,4.233,18009,12405,-69.35,8.98
8896932,4.233,18016,12409,-69.35,8.98
8897970,4.232,18018,12410,-69.35,8.98
8898910,4.233,18020,12411,-69.35,8.98
8900067,4.235,18023,12412,-69.35,8.98
8901410,4.231,18026,12414,-69.35,8.98
8902617,4.233,18028,12416,-69.35,8.98
8903370,4.234,18029,12417,-69.35,8.98
8904363,4.231,18031,12418,-69.6,10.57
8905401,4.232,18033,12419,-69.6,10.57
8906613,4.233,18036,12420,-69.6,10.57
8908419,4.233,18039,12423,-69.6,10.57
8909258,4.231,18040,12424,-69.6,10.57
8911399,4.231,18044,12427,-69.6,10.57
8912450,4.231,18046,12428,-69.6,10.57
8913274,4.233,18047,12429,-69.6,10.57
8914719,4.233,18050,12431,-69.6,10.57
8916079,4.233,18053,12433,-69.6,10.57
8916887,4.231,18054,12434,-69.6,10.57
8917921,4.23,18056,12435,-69.95,8.16
8918926,4.233,18058,12436,-69.6,10.57
8919841,4.231,18060,12437,-69.6,10.57
8921475,4.233,18063,12440,-69.6,10.57
8922267,4.233,18064,12441,-69.6,10.57
8923517,4.232,18066,12443,-69.6,10.57
8924277,4.233,18067,12444,-69.6,10.57
8926228,4.231,18071,12447,-69.6,10.57
8927490,4.232,18073,12449,-69.6,10.57
8928279,4.231,18074,12450,-69.6,10.57
8929542,4.233,18077,12451,-69.6,10.57
8933070,4.233,18084,12457,-69.6,10.57
8933868,4.231,18085,12458,-69.6,10.57
8935300,4.233,18088,12460,-69.95,8.16
8937648,4.231,18092,12464,-69.95,8.16
8938378,4.231,18093,12465,-69.95,8.16
8939280,4.233,18095,12466,-69.95,8.16
8940476,4.233,18099,12467,-69.4,9.52
8941581,4.233,18101,12469,-69.4,9.52
8942466,4.233,18103,12470,-69.4,9.52
8946000,4.233,18110,12476,-69.4,9.52
8948370,4.231,18115,12480,-69.4,9.52
8949023,4.232,18116,12481,-69.4,9.52
8950754,4.233,18120,12484,-69.4,9.52
8951442,4.233,18121,12485,-69.4,9.52
8952763,4.233,18124,12487,-69.05,11.52
8953792,4.229,18126,12488,-69.05,11.52
8954552,4.231,18127,12489,-69.05,11.52
8955636,4.232,18130,12490,-68.85,10.24
8957102,4.231,18133,12492,-68.85,10.24
8957954,4.232,18134,12493,-68.85,10.24
8958880,4.233,18136,12494,-68.85,10.24
8959916,4.229,18138,12495,-68.85,10.24
8960982,4.232,18141,12496,-68.85,10.24
8962551,4.23,18144,12498,-68.85,10.24
8963813,4.231,18146,12500,-68.85,10.24
8964832,4.232,18148,12501,-68.85,10.24
8965691,4.231,18149,12502,-68.85,10.24
8967352,4.23,18153,12504,-68.6,8.25
8968645,4.231,18155,12506,-68.6,8.25
8969555,4.231,18156,12507,-68.6,8.25
8970508,4.232,18158,12508,-68.25,9.67
8971467,4.232,18160,12509,-68.25,9.67
8972589,4.232,18163,12510,-68.25,9.67
8973701,4.231,18166,12511,-68.25,9.67
8974912,4.232,18168,12513,-68.25,9.67
8976256,4.231,18171,12515,-68.25,9.67
8977108,4.232,18172,12516,-68.25,9.67
8978029,4.228,18174,12517,-68.25,9.67
8980583,4.23,18179,12521,-67.9,10.83
8981400,4.23,18180,12522,-67.9,10.83
8983052,4.231,18184,12524,-68.25,9.67
8984393,4.231,18187,12526,-68.25,9.67
8985185,4.23,18188,12527,-68.25,9.67
8986398,4.23,18191,12528,-68.25,9.67
8987154,4.23,18192,12529,-68.25,9.67
8988284,4.231,18194,12531,-68.25,9.67
8989643,4.23,18197,12533,-68.25,9.67
8990484,4.23,18198,12534,-68.25,9.67
8991376,4.231,18200,12535,-68.25,9.67
8992357,4.228,18202,12536,-67.9,10.83
8993914,4.23,18205,12539,-67.9,10.83
8995814,4.23,18209,12542,-67.9,10.83
8996477,4.23,18209,12542,-67.9,10.83
8997750,4.231,18213,12545,-67.9,10.83
8998431,4.231,18214,12546,-67.9,10.83
8999701,4.231,18217,12548,-68.25,9.67
9000591,4.23,18219,12549,-68.25,9.67
9002258,4.231,18223,12551,-68.25,9.67
9003629,4.229,18226,12553,-68.25,9.67
9004322,4.231,18227,12554,-68.25,9.67
9006005,4.231,18230,12557,-68.25,9.67
9006850,4.23,18232,12558,-68.25,9.67
9008157,4.231,18234,12560,-68.25,9.67
9008905,4.231,18235,12561,-68.25,9.67
9010030,4.232,18238,12562,-68.25,9.67
9011607,4.231,18242,12564,-68.25,9.67
9013002,4.228,18245,12566,-68.25,9.67
9014229,4.23,18247,12568,-68.25,9.67
9015563,4.231,18250,12570,-68.25,9.67
9016363,4.229,18251,12571,-68.25,9.67
9017660,4.23,18253,12573,-67.9,10.83
9018928,4.231,18255,12575,-67.9,10.83
9021277,4.23,18259,12579,-67.9,10.83
9022104,4.23,18260,12580,-67.9,10.83
9023589,4.229,18263,12582,-67.9,10.83
9024606,4.231,18265,12583,-67.9,10.83
9025429,4.231,18266,12584,-67.9,10.83
9026575,4.231,18269,12585,-67.9,10.83
9027383,4.23,18270,12586,-67.9,10.83
9029106,4.231,18273,12589,-67.9,10.83
9029916,4.229,18274,12590,-67.9,10.83
9031684,4.23,18278,12593,-67.9,10.83
9032697,4.229,18280,12594,-67.9,10.83
9033493,4.23,18281,12595,-67.9,10.83
9034652,4.23,18284,12596,-67.9,10.83
9035604,4.228,18286,12597,-67.9,10.83
9037078,4.23,18289,12599,-67.9,10.83
9038107,4.228,18291,12600,-67.9,10.83
9039354,4.23,18293,12602,-67.9,10.83
9040240,4.229,18294,12603,-67.9,10.83
9041591,4.227,18297,12605,-67.9,10.83
9042424,4.229,18298,12606,-67.9,10.83
9043694,4.231,18301,12607,-68.25,9.67
9044633,4.229,18303,12608,-68.25,9.67
9045688,4.228,18305,12609,-68.25,9.67
9046956,4.23,18307,12611,-68.25,9.67
9048084,4.23,18309,12613,-68.25,9.67
9050371,4.229,18313,12617,-68.25,9.67
9051488,4.23,18315,12619,-68.25,9.67
9053111,4.231,18318,12622,-68.25,9.67
9053876,4.228,18319,12623,-68.25,9.67
9055041,4.229,18321,12625,-68.25,9.67
9056077,4.23,18324,12626,-68.25,9.67
9057382,4.23,18327,12628,-68.25,9.67
9058120,4.228,18328,12629,-68.25,9.67
9059520,4.23,18331,12631,-67.9,10.83
9060229,4.23,18332,12632,-67.9,10.83
9061388,4.23,18334,12634,-67.9,10.83
9062415,4.231,18337,12635,-67.9,10.83
9063211,4.228,18339,12636,-68.25,9.67
9064269,4.23,18342,12637,-68.3,9.91
9065166,4.227,18344,12638,-68.3,9.91
9066290,4.23,18347,12639,-68.3,9.91
9068224,4.229,18351,12642,-68.3,9.91
9068978,4.23,18352,12643,-68.3,9.91
9069951,4.23,18354,12644,-68.65,8.45
9071503,4.23,18358,12646,-68.65,8.45
9072325,4.229,18359,12647,-68.65,8.45
9073507,4.228,18361,12649,-68.65,8.45
9074318,4.23,18362,12650,-68.65,8.45
9076388,4.23,18366,12653,-68.65,8.45
9077157,4.229,18367,12654,-68.65,8.45
9078684,4.229,18370,12656,-68.65,8.45
9079466,4.23,18371,12657,-68.65,8.45
9080076,4.23,18371,12657,-68.65,8.45
9081661,4.229,18378,12659,-69,6.74
9082804,4.229,18380,12661,-69,6.74
9083579,4.228,18381,12662,-69,6.74
9084949,4.23,18383,12664,-69,6.74
9085749,4.23,18384,12665,-69,6.74
9086160,4.23,18384,12665,-69,6.74
9088107,4.228,18391,12667,-69.2,7.96
9088876,4.227,18392,12668,-69.2,7.96
9090224,4.229,18395,12670,-69.55,5.84
9091036,4.23,18396,12671,-69.55,5.84
9092287,4.229,18398,12673,-69.55,5.84
9093541,4.23,18400,12675,-69.55,5.84
9095314,4.229,18403,12678,-69.55,5.84
9096077,4.229,18404,12679,-69.55,5.84
9097270,4.229,18407,12680,-69.55,5.84
9098140,4.228,18408,12681,-69.55,5.84
9099391,4.23,18411,12682,-69.55,5.84
9100741,4.228,18414,12684,-69.55,5.84
9101576,4.228,18415,12685,-69.55,5.84
9103067,4.229,18417,12687,-69.55,5.84
9103843,4.228,18418,12688,-69.55,5.84
9104932,4.229,18421,12689,-69.55,5.84
9105887,4.23,18423,12690,-69.55,5.84
9107102,4.229,18425,12692,-69.55,5.84
9108428,4.228,18428,12694,-69.55,5.84
9109472,4.226,18430,12695,-69.55,5.84
9110511,4.226,18432,12696,-69.55,5.84
9111348,4.228,18433,12697,-69.55,5.84
9112148,4.228,18435,12698,-69.9,3.46
9113419,4.23,18438,12700,-69.9,3.46
9115335,4.228,18442,12703,-69.9,3.46
9116067,4.227,18443,12704,-69.9,3.46
9117012,4.23,18445,12705,-69.9,3.46
9118221,4.23,18449,12706,-69.9,3.46
9119248,4.227,18452,12707,-69.9,3.46
9120063,4.226,18454,12708,-69.9,3.46
9121168,4.229,18457,12709,-69.9,3.46
9122127,4.228,18460,12710,-69.85,3.4
9123432,4.228,18463,12712,-69.85,3.4
9124182,4.229,18464,12713,-69.85,3.4
9125639,4.227,18467,12715,-69.85,3.4
9126843,4.228,18469,12717,-69.85,3.4
9127877,4.227,18471,12718,-69.85,3.4
9128646,4.227,18472,12719,-69.85,3.4
9130014,4.227,18475,12721,-70.2,0.8
9130808,4.226,18476,12722,-70.2,0.8
9131817,4.226,18478,12723,-70.2,0.8
9132815,4.227,18480,12724,-70.2,0.8
9133875,4.228,18482,12725,-70.2,0.8
9134283,4.228,18482,12725,-70.2,0.8
9136843,4.227,18491,12728,-69.85,3.4
9138339,4.228,18494,12730,-69.85,3.4
9139620,4.228,18496,12732,-69.85,3.4
9141767,4.225,18501,12735,-69.85,3.4
9143342,4.228,18504,12738,-69.85,3.4
9144201,4.228,18505,12739,-69.3,4.64
9145257,4.229,18507,12740,-69.3,4.64
9146234,4.227,18509,12741,-69.3,4.64
9147130,4.226,18511,12742,-69.3,4.64
9148147,4.229,18513,12743,-69.3,4.64
9149238,4.228,18516,12744,-69.3,4.64
9150081,4.228,18518,12745,-69.3,4.64
9151114,4.225,18520,12746,-69.3,4.64
9152265,4.227,18523,12747,-69.3,4.64
9153206,4.226,18525,12748,-69.3,4.64
9154898,4.228,18529,12750,-69.3,4.64
9155753,4.228,18530,12751,-69.3,4.64
9157589,4.228,18533,12754,-68.95,6.58
9159185,4.226,18537,12756,-68.95,6.58
9161367,4.227,18541,12760,-68.95,6.58
9162180,4.228,18542,12761,-68.95,6.58
9163222,4.225,18544,12762,-68.95,6.58
9164073,4.225,18546,12763,-68.95,6.58
9169697,4.228,18557,12773,-68.95,6.58
9170440,4.228,18558,12774,-68.6,8.25
9171435,4.227,18561,12775,-68.25,9.67
9172616,4.228,18564,12776,-68.25,9.67
9173516,4.227,18566,12777,-68.25,9.67
9174497,4.228,18568,12779,-68.25,9.67
9175836,4.226,18571,12781,-68.25,9.67
9176528,4.227,18572,12782,-68.25,9.67
9177604,4.227,18575,12783,-68.25,9.67
9178766,4.228,18578,12784,-68.25,9.67
9179446,4.228,18579,12785,-68.25,9.67
9180718,4.227,18583,12786,-68.25,9.67
9181660,4.226,18585,12787,-68.6,8.25
9182513,4.225,18587,12788,-68.95,6.58
9183552,4.227,18590,12789,-69.15,7.82
9184668,4.228,18593,12790,-69.15,7.82
9185912,4.228,18596,12791,-69.15,7.82
9187031,4.225,18599,12792,-69.15,7.82
9187851,4.226,18600,12793,-69.15,7.82
9189131,4.226,18603,12795,-69.15,7.82
9190071,4.228,18605,12796,-69.15,7.82
9190981,4.227,18607,12797,-69.15,7.82
9191895,4.227,18609,12798,-69.15,7.82
9192855,4.227,18611,12799,-69.15,7.82
9194363,4.224,18615,12801,-69.15,7.82
9195607,4.227,18617,12803,-69.15,7.82
9199134,4.223,18624,12809,-69.15,7.82
9200411,4.227,18626,12811,-69.15,7.82
9201645,4.226,18628,12813,-69.15,7.82
9202464,4.226,18629,12814,-69.15,7.82
9203516,4.227,18631,12815,-69.15,7.82
9204861,4.225,18634,12817,-69.5,5.74
9205663,4.226,18635,12818,-69.5,5.74
9208296,4.226,18641,12822,-69.5,5.74
9209083,4.226,18642,12823,-69.5,5.74
9213560,4.225,18652,12830,-69.5,5.74
9214428,4.227,18653,12831,-69.5,5.74
9215464,4.225,18655,12832,-69.85,3.4
9216650,4.226,18658,12833,-70.2,0.8
9217499,4.226,18659,12834,-70.2,0.8
9218581,4.224,18661,12835,-70.2,0.8
9219813,4.226,18663,12837,-70.2,0.8
9221094,4.226,18665,12839,-70.2,0.8
9222070,4.225,18667,12840,-70.2,0.8
9222380,4.225,18667,12840,-70.2,0.8
9226742,4.226,18678,12848,-69.85,3.4
9227531,4.226,18679,12849,-69.85,3.4
9228731,4.226,18683,12850,-69.5,5.74
9230074,4.226,18686,12852,-69.5,5.74
9230775,4.226,18687,12853,-69.5,5.74
9231794,4.226,18690,12854,-69.5,5.74
9233018,4.225,18692,12856,-69.5,5.74
9233961,4.226,18694,12857,-69.5,5.74
9235480,4.226,18697,12860,-69.5,5.74
9236201,4.226,18698,12861,-69.5,5.74
9237193,4.226,18700,12862,-69.5,5.74
9238477,4.226,18703,12864,-69.5,5.74
9239121,4.226,18704,12865,-69.5,5.74
9240185,4.226,18707,12866,-69.5,5.74
9241476,4.227,18710,12868,-69.5,5.74
9242284,4.226,18711,12869,-69.5,5.74
9245367,4.225,18717,12874,-69.3,4.64
9246135,4.223,18718,12875,-69.3,4.64
9247374,4.226,18721,12876,-69.3,4.64
9248131,4.224,18722,12877,-69.3,4.64
9250419,4.223,18727,12880,-69.3,4.64
9251302,4.225,18729,12881,-69.3,4.64
9252425,4.226,18732,12882,-69.3,4.64
9253258,4.226,18733,12883,-69.3,4.64
9254543,4.225,18735,12885,-68.95,6.58
9255895,4.225,18738,12887,-68.95,6.58
9256928,4.225,18740,12888,-68.95,6.58
9257813,4.225,18742,12889,-68.95,6.58
9259196,4.225,18745,12891,-68.95,6.58
9260350,4.225,18747,12893,-68.95,6.58
9261197,4.225,18748,12894,-68.95,6.58
9262134,4.225,18750,12895,-68.95,6.58
9263602,4.225,18753,12897,-68.95,6.58
9264417,4.226,18754,12898,-68.95,6.58
9265545,4.225,18757,12899,-68.95,6.58
9266374,4.226,18758,12900,-68.95,6.58
9267691,4.225,18761,12902,-68.95,6.58
9268827,4.225,18763,12904,-68.95,6.58
9269688,4.225,18764,12905,-68.95,6.58
9270601,4.225,18766,12906,-68.95,6.58
9271906,4.224,18768,12908,-68.95,6.58
9272938,4.223,18770,12909,-68.95,6.58
9273763,4.224,18771,12910,-68.95,6.58
9274933,4.224,18774,12911,-68.95,6.58
9275962,4.225,18776,12912,-68.95,6.58
9277087,4.225,18778,12914,-68.95,6.58
9277907,4.224,18779,12915,-68.95,6.58
9278974,4.225,18781,12916,-68.95,6.58
9280315,4.225,18784,12918,-68.95,6.58
9281091,4.226,18785,12919,-68.95,6.58
9282136,4.226,18788,12920,-69,6
9283688,4.225,18792,12922,-69.35,4.03
9284391,4.225,18793,12923,-69.35,4.03
9285610,4.222,18796,12924,-69,6
9286712,4.224,18798,12926,-69,6
9287442,4.223,18799,12927,-69,6
9288321,4.224,18801,12928,-69,6
9290619,4.225,18806,12932,-69,6
9291311,4.225,18807,12933,-69,6
9292643,4.223,18810,12935,-69,6
9293327,4.226,18811,12936,-69,6
9294653,4.224,18814,12938,-68.7,7.17
9296019,4.224,18817,12940,-68.7,7.17
9296867,4.224,18817,12940,-68.7,7.17
9298295,4.225,18822,12943,-68.7,7.17
9299112,4.223,18823,12944,-68.7,7.17
9300458,4.223,18826,12946,-68.7,7.17
9301329,4.225,18827,12947,-68.7,7.17
9303308,4.223,18831,12950,-68.7,7.17
9304555,4.223,18833,12952,-68.7,7.17
9306098,4.223,18837,12954,-68.7,7.17
9306869,4.225,18838,12955,-68.7,7.17
9308195,4.223,18841,12957,-68.7,7.17
9308959,4.224,18842,12958,-68.7,7.17
9310385,4.223,18845,12960,-68.35,8.66
9311574,4.225,18847,12962,-68.35,8.66
9312592,4.223,18849,12963,-68.35,8.66
9313962,4.223,18852,12965,-68.35,8.66
9315752,4.223,18855,12968,-68.35,8.66
9316821,4.222,18857,12969,-68.35,8.66
9318158,4.225,18859,12971,-68.35,8.66
9319190,4.225,18861,12972,-68.35,8.66
9319986,4.225,18862,12973,-68.35,8.66
9322210,4.224,18867,12976,-68.35,8.66
9322970,4.224,18868,12977,-68.35,8.66
9324151,4.224,18870,12979,-68.35,8.66
9324917,4.224,18871,12980,-68.35,8.66
9326489,4.225,18874,12982,-68.35,8.66
9327622,4.223,18876,12984,-68.35,8.66
9328466,4.224,18877,12985,-68.35,8.66
9329354,4.223,18879,12986,-68,9.89
9330352,4.222,18881,12987,-68.35,8.66
9331566,4.224,18884,12988,-68.35,8.66
9332830,4.225,18886,12990,-68.35,8.66
9333887,4.223,18888,12991,-68.35,8.66
9335118,4.224,18890,12993,-68.35,8.66
9335943,4.224,18891,12994,-68.35,8.66
9337089,4.223,18894,12995,-68.35,8.66
9338009,4.224,18896,12996,-68.35,8.66
9338897,4.225,18898,12997,-68.35,8.66
9343085,4.223,18906,13004,-68.35,8.66
9345327,4.224,18910,13008,-68.35,8.66
9346434,4.223,18912,13010,-68.35,8.66
9348597,4.223,18916,13014,-68.35,8.66
9349690,4.222,18918,13016,-68.35,8.66
9350362,4.223,18919,13017,-68.35,8.66
9352160,4.221,18924,13019,-68.35,8.66
9352817,4.223,18925,13020,-68.35,8.66
9354082,4.224,18928,13022,-68.35,8.66
9354866,4.224,18930,13023,-68.35,8.66
9355934,4.223,18933,13024,-68.35,8.66
9357086,4.224,18936,13025,-68.35,8.66
9358001,4.223,18938,13026,-68.35,8.66
9358940,4.223,18940,13027,-68.65,7.71
9360666,4.223,18945,13029,-68.65,7.71
9361967,4.222,18948,13031,-68.65,7.71
9362736,4.223,18949,13032,-68.65,7.71
9364361,4.223,18953,13034,-69,6
9365342,4.225,18955,13035,-69,6
9366811,4.223,18958,13037,-69,6
9367583,4.224,18959,13038,-69,6
9368974,4.223,18962,13040,-69,6
9369765,4.221,18963,13041,-69,6
9370847,4.22,18965,13042,-69.3,4.64
9371990,4.223,18968,13043,-69.3,4.64
9373263,4.223,18970,13045,-69.3,4.64
9374054,4.224,18971,13046,-69.3,4.64
9375858,4.223,18975,13048,-69.3,4.64
9376697,4.223,18976,13049,-69.3,4.64
9378548,4.223,18981,13051,-69.3,4.64
9379353,4.223,18982,13052,-69.3,4.64
9380533,4.223,18985,13053,-69.85,3.4
9382479,4.221,18989,13056,-69.85,3.4
9383258,4.221,18990,13057,-69.85,3.4
9385091,4.223,18994,13060,-69.5,5.74
9385892,4.223,18995,13061,-69.5,5.74
9387202,4.223,18997,13063,-69.5,5.74
9388050,4.223,18998,13064,-69.5,5.74
9391389,4.222,19004,13070,-69.5,5.74
9392180,4.222,19005,13071,-69.5,5.74
9395572,4.223,19012,13076,-69.5,5.74
9396396,4.223,19013,13077,-69.5,5.74
9399487,4.223,19019,13082,-69.85,3.4
9400367,4.223,19020,13083,-69.85,3.4
9401653,4.223,19023,13085,-69.85,3.4
9402761,4.222,19025,13087,-69.85,3.4
9403743,4.223,19028,13088,-69.85,3.4
9404646,4.223,19030,13089,-69.85,3.4
9405433,4.221,19032,13090,-69.85,3.4
9406595,4.223,19035,13091,-69.85,3.4
9407854,4.223,19038,13093,-69.85,3.4
9408766,4.221,19040,13094,-69.85,3.4
9409533,4.223,19042,13095,-69.85,3.4
9410773,4.223,19046,13096,-69.85,3.4
9411587,4.221,19048,13097,-69.85,3.4
9412769,4.223,19051,13098,-69.85,3.4
9414133,4.222,19054,13100,-69.85,3.4
9414884,4.223,19055,13101,-69.85,3.4
9416840,4.221,19059,13104,-69.85,3.4
9417632,4.223,19060,13105,-69.85,3.4
9419344,4.221,19064,13107,-69.85,3.4
9420190,4.223,19065,13108,-69.85,3.4
9421305,4.221,19067,13110,-69.85,3.4
9422109,4.223,19069,13111,-69.85,3.4
9423266,4.222,19071,13113,-69.85,3.4
9425126,4.222,19075,13116,-69.85,3.4
9426150,4.22,19077,13117,-69.85,3.4
9427133,4.221,19079,13118,-69.85,3.4
9428124,4.22,19081,13119,-69.85,3.4
9429591,4.223,19084,13121,-69.85,3.4
9430637,4.222,19086,13122,-69.85,3.4
9431488,4.222,19087,13123,-69.85,3.4
9432429,4.222,19089,13124,-69.85,3.4
9433607,4.222,19091,13126,-69.85,3.4
9435073,4.223,19094,13128,-69.85,3.4
9435839,4.221,19095,13129,-69.85,3.4
9438123,4.221,19099,13133,-69.85,3.4
9439300,4.221,19101,13135,-69.85,3.4
9440065,4.223,19102,13136,-69.85,3.4
9441424,4.221,19104,13138,-69.85,3.4
9442859,4.221,19107,13140,-69.85,3.4
9443674,4.221,19108,13141,-69.85,3.4
9444676,4.221,19110,13142,-69.85,3.4
9445804,4.221,19113,13143,-69.85,3.4
9446601,4.221,19114,13144,-69.85,3.4
9447573,4.221,19116,13145,-69.85,3.4
9448924,4.221,19119,13147,-69.85,3.4
9449722,4.221,19120,13148,-69.85,3.4
9452783,4.222,19122,13149,-69.65,2.45
9453992,4.22,19128,13154,-69.65,2.45
9454780,4.221,19129,13155,-69.65,2.45
9455916,4.221,19132,13156,-69.65,2.45
9456766,4.221,19133,13157,-69.65,2.45
9458279,4.22,19136,13159,-70,0
9459480,4.22,19138,13161,-70,0
9460608,4.221,19140,13163,-70,0
9461758,4.221,19142,13165,-70,0
9462858,4.221,19144,13167,-70,0
9464212,4.22,19147,13169,-70,0
9464866,4.222,19148,13170,-70,0
9466130,4.221,19151,13172,-70,0
9467772,4.221,19154,13175,-70,0
9470130,4.22,19159,13179,-70,0
9471133,4.22,19161,13181,-70,0
9471822,4.221,19162,13182,-70,0
9472905,4.222,19165,13183,-70,0
9474244,4.22,19167,13185,-70,0
9475083,4.221,19168,13186,-70,0
9475966,4.221,19170,13187,-70,0
9477289,4.221,19173,13189,-70,0
9478044,4.221,19174,13190,-70,0
9479077,4.219,19176,13191,-70,0
9480125,4.219,19178,13193,-70,0
9481603,4.221,19181,13195,-69.65,2.45
