timestamp_local,time_ms,voltage_v,dv_avg,dv_norm,source_ip
2026-02-18T12:39:23.218992,392315,3.613157,0.0,0.0,192.168.31.105
2026-02-18T12:39:25.216227,394326,3.609719,-0.000688,-0.00019,192.168.31.105
2026-02-18T12:39:27.188777,396337,3.604219,-0.001788,-0.000496,192.168.31.105
2026-02-18T12:39:29.247246,398349,3.612813,0.0,0.0,192.168.31.105
2026-02-18T12:39:31.256768,400360,3.612813,0.0,0.0,192.168.31.105
2026-02-18T12:39:33.272683,402371,3.607656,-0.001031,-0.000286,192.168.31.105
2026-02-18T12:39:35.265530,404382,3.606969,-0.001169,-0.000324,192.168.31.105
2026-02-18T12:39:37.300286,406393,3.586344,-0.005294,-0.001476,192.168.31.105
2026-02-18T12:39:39.318598,408404,3.60525,0.0,0.0,192.168.31.105
2026-02-18T12:39:41.293772,410415,3.610406,0.0,0.0,192.168.31.105
2026-02-18T12:39:43.336781,412426,3.606969,-0.000688,-0.000191,192.168.31.105
2026-02-18T12:39:45.308176,414438,3.601469,-0.001788,-0.000496,192.168.31.105
2026-02-18T12:39:47.357356,416449,3.596313,-0.002819,-0.000784,192.168.31.105
2026-02-18T12:39:49.352540,418460,3.584969,-0.005087,-0.001419,192.168.31.105
2026-02-18T12:39:51.334685,420472,3.591156,0.0,0.0,192.168.31.105
2026-02-18T12:39:53.365926,422483,3.590125,-0.000206,-5.7e-05,192.168.31.105
2026-02-18T12:39:55.359681,424494,3.592531,0.0,0.0,192.168.31.105
2026-02-18T12:39:57.394366,426505,3.589438,-0.000619,-0.000172,192.168.31.105
2026-02-18T12:39:59.381893,428516,3.589094,-0.000687,-0.000192,192.168.31.105
2026-02-18T12:40:01.430593,430527,3.58875,-0.000756,-0.000211,192.168.31.105
2026-02-18T12:40:03.406878,432538,3.591156,0.0,0.0,192.168.31.105
2026-02-18T12:40:05.446911,434549,3.586344,-0.000962,-0.000268,192.168.31.105
2026-02-18T12:40:07.439899,436561,3.587031,0.0,0.0,192.168.31.105
2026-02-18T12:40:09.437455,438572,3.564688,-0.004469,-0.001254,192.168.31.105
2026-02-18T12:40:11.444998,440582,3.601813,0.0,0.0,192.168.31.105
2026-02-18T12:40:13.449176,442594,3.600094,-0.000344,-9.5e-05,192.168.31.105
2026-02-18T12:40:15.498908,444605,3.584969,-0.003369,-0.00094,192.168.31.105
2026-02-18T12:40:17.475426,446616,3.586,0.0,0.0,192.168.31.105
2026-02-18T12:40:19.530071,448628,3.578781,-0.001444,-0.000403,192.168.31.105
2026-02-18T12:40:21.506232,450639,3.604906,0.0,0.0,192.168.31.105
2026-02-18T12:40:23.566832,452650,3.603188,-0.000344,-9.5e-05,192.168.31.105
2026-02-18T12:40:25.570408,454661,3.605594,0.0,0.0,192.168.31.105
2026-02-18T12:40:27.541172,456672,3.598719,-0.001375,-0.000382,192.168.31.105
2026-02-18T12:40:29.550914,458683,3.6025,0.0,0.0,192.168.31.105
2026-02-18T12:40:31.551665,460694,3.575688,-0.005363,-0.0015,192.168.31.105
2026-02-18T12:40:33.561465,462705,3.596313,0.0,0.0,192.168.31.105
2026-02-18T12:40:35.596248,464716,3.560219,-0.007219,-0.002028,192.168.31.105
2026-02-18T12:40:37.580570,466727,3.583938,0.0,0.0,192.168.31.105
2026-02-18T12:40:39.659957,468738,3.567094,-0.003369,-0.000944,192.168.31.105
2026-02-18T12:40:41.624923,470750,3.585656,0.0,0.0,192.168.31.105
2026-02-18T12:40:43.620226,472761,3.588406,0.0,0.0,192.168.31.105
2026-02-18T12:40:45.662805,474772,3.583594,-0.000962,-0.000269,192.168.31.105
2026-02-18T12:40:47.632111,476783,3.587031,0.0,0.0,192.168.31.105
2026-02-18T12:40:49.677122,478794,3.578781,-0.00165,-0.000461,192.168.31.105
2026-02-18T12:40:51.707127,480805,3.583594,0.0,0.0,192.168.31.105
2026-02-18T12:40:53.667110,482816,3.5805,-0.000619,-0.000173,192.168.31.105
2026-02-18T12:40:55.695212,484827,3.588063,0.0,0.0,192.168.31.105
2026-02-18T12:40:57.712767,486838,3.580157,-0.001581,-0.000442,192.168.31.105
2026-02-18T12:40:59.712587,488849,3.593563,0.0,0.0,192.168.31.105
2026-02-18T12:41:01.720710,490860,3.600094,0.0,0.0,192.168.31.105
2026-02-18T12:41:03.746576,492872,3.601125,0.0,0.0,192.168.31.105
2026-02-18T12:41:05.756103,494883,3.600781,-6.9e-05,-1.9e-05,192.168.31.105
2026-02-18T12:41:07.786353,496894,3.599406,-0.000344,-9.6e-05,192.168.31.105
2026-02-18T12:41:09.793238,498905,3.594594,-0.001306,-0.000363,192.168.31.105
2026-02-18T12:41:11.789073,500916,3.583938,-0.003438,-0.000959,192.168.31.105
2026-02-18T12:41:13.782585,502927,3.593907,0.0,0.0,192.168.31.105
2026-02-18T12:41:15.845390,504938,3.600438,0.0,0.0,192.168.31.105
2026-02-18T12:41:17.819522,506949,3.563313,-0.007425,-0.002084,192.168.31.105
2026-02-18T12:41:19.877781,508960,3.590125,0.0,0.0,192.168.31.105
2026-02-18T12:41:21.859239,510971,3.597688,0.0,0.0,192.168.31.105
2026-02-18T12:41:23.835709,512982,3.579125,-0.003713,-0.001037,192.168.31.105
2026-02-18T12:41:25.868530,514994,3.570875,-0.005363,-0.001502,192.168.31.105
2026-02-18T12:41:27.888573,517005,3.576031,0.0,0.0,192.168.31.105
2026-02-18T12:41:29.932545,519016,3.57775,0.0,0.0,192.168.31.105
2026-02-18T12:41:31.893136,521027,3.563313,-0.002888,-0.00081,192.168.31.105
2026-02-18T12:41:33.931675,523038,3.569844,0.0,0.0,192.168.31.105
2026-02-18T12:41:35.962791,525049,3.5805,0.0,0.0,192.168.31.105
2026-02-18T12:41:37.971647,527060,3.574656,-0.001169,-0.000327,192.168.31.105
2026-02-18T12:41:39.966045,529071,3.578094,0.0,0.0,192.168.31.105
2026-02-18T12:41:41.928517,531082,3.574313,-0.000756,-0.000212,192.168.31.105
2026-02-18T12:41:43.963150,533093,3.576031,0.0,0.0,192.168.31.105
2026-02-18T12:41:45.963673,535104,3.559531,-0.0033,-0.000927,192.168.31.105
2026-02-18T12:41:47.969867,537116,3.594938,0.0,0.0,192.168.31.105
2026-02-18T12:41:49.993272,539127,3.590812,-0.000825,-0.00023,192.168.31.105
2026-02-18T12:41:52.059909,541138,3.592188,0.0,0.0,192.168.31.105
2026-02-18T12:41:54.030116,543149,3.593907,0.0,0.0,192.168.31.105
2026-02-18T12:41:56.032442,545161,3.595281,0.0,0.0,192.168.31.105
2026-02-18T12:41:58.023117,547172,3.592531,-0.00055,-0.000153,192.168.31.105
2026-02-18T12:42:00.063707,549183,3.594938,0.0,0.0,192.168.31.105
2026-02-18T12:42:02.129883,551194,3.58325,-0.002337,-0.000652,192.168.31.105
2026-02-18T12:42:04.126555,553205,3.590125,0.0,0.0,192.168.31.105
2026-02-18T12:42:06.090250,555216,3.590469,0.0,0.0,192.168.31.105
2026-02-18T12:42:08.203137,557227,3.595625,0.0,0.0,192.168.31.105
2026-02-18T12:42:10.127205,559238,3.589438,-0.001237,-0.000345,192.168.31.105
2026-02-18T12:42:12.177392,561249,3.589438,0.0,0.0,192.168.31.105
2026-02-18T12:42:14.120350,563259,3.573625,-0.003162,-0.000885,192.168.31.105
2026-02-18T12:42:16.177288,565271,3.580157,0.0,0.0,192.168.31.105
2026-02-18T12:42:18.171806,567282,3.574313,-0.001169,-0.000327,192.168.31.105
2026-02-18T12:42:20.149083,569293,3.571907,-0.00165,-0.000462,192.168.31.105
2026-02-18T12:42:22.224982,571305,3.578094,0.0,0.0,192.168.31.105
2026-02-18T12:42:24.187645,573316,3.578438,0.0,0.0,192.168.31.105
2026-02-18T12:42:26.172340,575327,3.578781,0.0,0.0,192.168.31.105
2026-02-18T12:42:28.260691,577338,3.578094,-0.000137,-3.8e-05,192.168.31.105
2026-02-18T12:42:30.276392,579349,3.5695,-0.001856,-0.00052,192.168.31.105
2026-02-18T12:42:32.236685,581360,3.572594,0.0,0.0,192.168.31.105
2026-02-18T12:42:34.248367,583371,3.571907,-0.000137,-3.8e-05,192.168.31.105
2026-02-18T12:42:36.322113,585382,3.57225,0.0,0.0,192.168.31.105
2026-02-18T12:42:38.293105,587393,3.586,0.0,0.0,192.168.31.105
2026-02-18T12:42:40.289154,589404,3.592188,0.0,0.0,192.168.31.105
2026-02-18T12:42:42.311617,591415,3.586,-0.001238,-0.000345,192.168.31.105
2026-02-18T12:42:44.277455,593427,3.581187,-0.0022,-0.000614,192.168.31.105
2026-02-18T12:42:46.290041,595438,3.58875,0.0,0.0,192.168.31.105
2026-02-18T12:42:48.349465,597449,3.56675,-0.0044,-0.001234,192.168.31.105
2026-02-18T12:42:50.359817,599460,3.589782,0.0,0.0,192.168.31.105
2026-02-18T12:42:52.381754,601471,3.58875,-0.000206,-5.7e-05,192.168.31.105
2026-02-18T12:42:54.333488,603482,3.580844,-0.001788,-0.000499,192.168.31.105
2026-02-18T12:42:56.425987,605493,3.583594,0.0,0.0,192.168.31.105
2026-02-18T12:42:58.404568,607504,3.589782,0.0,0.0,192.168.31.105
2026-02-18T12:43:00.423831,609515,3.582906,-0.001375,-0.000384,192.168.31.105
2026-02-18T12:43:02.393625,611526,3.570531,-0.00385,-0.001078,192.168.31.105
2026-02-18T12:43:04.388324,613537,3.576031,0.0,0.0,192.168.31.105
2026-02-18T12:43:06.456601,615549,3.567094,-0.001787,-0.000501,192.168.31.105
2026-02-18T12:43:08.450419,617560,3.5695,0.0,0.0,192.168.31.105
2026-02-18T12:43:10.498166,619571,3.57225,0.0,0.0,192.168.31.105
2026-02-18T12:43:12.501511,621582,3.569156,-0.000619,-0.000173,192.168.31.105
2026-02-18T12:43:14.503075,623593,3.568469,-0.000756,-0.000212,192.168.31.105
2026-02-18T12:43:16.489245,625604,3.539594,-0.006531,-0.001845,192.168.31.105
2026-02-18T12:43:18.493513,627615,3.574656,0.0,0.0,192.168.31.105
2026-02-18T12:43:20.494419,629626,3.570531,-0.000825,-0.000231,192.168.31.105
2026-02-18T12:43:22.501704,631637,3.567094,-0.001512,-0.000424,192.168.31.105
2026-02-18T12:43:24.568403,633648,3.572594,0.0,0.0,192.168.31.105
2026-02-18T12:43:26.555845,635659,3.561594,-0.0022,-0.000618,192.168.31.105
2026-02-18T12:43:28.534082,637671,3.553688,-0.003781,-0.001064,192.168.31.105
2026-02-18T12:43:30.609850,639682,3.581875,0.0,0.0,192.168.31.105
2026-02-18T12:43:32.627306,641693,3.57775,-0.000825,-0.000231,192.168.31.105
2026-02-18T12:43:34.556875,643705,3.582219,0.0,0.0,192.168.31.105
2026-02-18T12:43:36.631869,645716,3.587719,0.0,0.0,192.168.31.105
2026-02-18T12:43:38.615789,647727,3.579813,-0.001581,-0.000442,192.168.31.105
2026-02-18T12:43:40.611844,649738,3.581532,0.0,0.0,192.168.31.105
2026-02-18T12:43:42.641287,651749,3.581532,0.0,0.0,192.168.31.105
2026-02-18T12:43:44.669801,653760,3.584625,0.0,0.0,192.168.31.105
2026-02-18T12:43:46.632494,655771,3.587031,0.0,0.0,192.168.31.105
2026-02-18T12:43:48.650154,657781,3.575688,-0.002269,-0.000634,192.168.31.105
2026-02-18T12:43:50.680170,659793,3.580157,0.0,0.0,192.168.31.105
2026-02-18T12:43:52.705122,661804,3.564344,-0.003163,-0.000887,192.168.31.105
2026-02-18T12:43:54.682022,663815,3.566063,0.0,0.0,192.168.31.105
2026-02-18T12:43:56.689231,665827,3.563313,-0.00055,-0.000154,192.168.31.105
2026-02-18T12:43:58.694644,667838,3.570188,0.0,0.0,192.168.31.105
